"REF_DATE","GEO","DGUID","Prices","Seasonal adjustment","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2006-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","851","","","","0"
"2007-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","864","","","","0"
"2007-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","880","","","","0"
"2007-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","895","","","","0"
"2007-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","914","","","","0"
"2008-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","923","","","","0"
"2008-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","936","","","","0"
"2008-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","948","","","","0"
"2008-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","964","","","","0"
"2009-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","973","","","","0"
"2009-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","982","","","","0"
"2009-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","988","","","","0"
"2009-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","996","","","","0"
"2010-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1004","","","","0"
"2010-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1016","","","","0"
"2010-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1033","","","","0"
"2010-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1056","","","","0"
"2011-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1070","","","","0"
"2011-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1084","","","","0"
"2011-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1098","","","","0"
"2011-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1115","","","","0"
"2012-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1131","","","","0"
"2012-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1141","","","","0"
"2012-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1152","","","","0"
"2012-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1163","","","","0"
"2013-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1175","","","","0"
"2013-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1186","","","","0"
"2013-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1195","","","","0"
"2013-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1202","","","","0"
"2014-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1211","","","","0"
"2014-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1222","","","","0"
"2014-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1231","","","","0"
"2014-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1261","","","","0"
"2015-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1272","","","","0"
"2015-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1282","","","","0"
"2015-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1294","","","","0"
"2015-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1310","","","","0"
"2016-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1328","","","","0"
"2016-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1346","","","","0"
"2016-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1361","","","","0"
"2016-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1378","","","","0"
"2017-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1395","","","","0"
"2017-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1415","","","","0"
"2017-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1435","","","","0"
"2017-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1455","","","","0"
"2018-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1483","","","","0"
"2018-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1522","","","","0"
"2018-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1548","","","","0"
"2018-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1582","","","","0"
"2019-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1601","","","","0"
"2019-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1618","","","","0"
"2019-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1635","","","","0"
"2019-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1653","","","","0"
"2020-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1627","","","","0"
"2020-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","438","","","","0"
"2020-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1052","","","","0"
"2020-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1338","","","","0"
"2021-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1180","","","","0"
"2021-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1311","","","","0"
"2021-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1596","","","","0"
"2021-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1726","","","","0"
"2022-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1735","","","","0"
"2022-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1635","","","","0"
"2022-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1645","","","","0"
"2022-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1663","","","","0"
"2023-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1492","","","","0"
"2023-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1459","","","","0"
"2023-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1472","","","","0"
"2023-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1506","","","","0"
"2024-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1492","","","","0"
"2024-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1500","","","","0"
"2024-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1514","","","","0"
"2024-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1529","","","","0"
"2025-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1521","","","","0"
"2025-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1515","","","","0"
"2025-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1459","","","","0"
"2025-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1421","","","","0"
"2026-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services outside the home","Dollars","81","millions","6","v62700561","1.1.1.118","1425","","","","0"
"1981-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","133","","","","0"
"1981-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","136","","","","0"
"1981-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","139","","","","0"
"1981-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","144","","","","0"
"1982-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","152","","","","0"
"1982-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","156","","","","0"
"1982-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","157","","","","0"
"1982-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","158","","","","0"
"1983-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","160","","","","0"
"1983-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","163","","","","0"
"1983-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","164","","","","0"
"1983-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","166","","","","0"
"1984-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","170","","","","0"
"1984-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","174","","","","0"
"1984-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","176","","","","0"
"1984-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","179","","","","0"
"1985-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","182","","","","0"
"1985-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","187","","","","0"
"1985-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","190","","","","0"
"1985-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","193","","","","0"
"1986-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","201","","","","0"
"1986-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","209","","","","0"
"1986-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","216","","","","0"
"1986-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","221","","","","0"
"1987-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","211","","","","0"
"1987-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","216","","","","0"
"1987-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","218","","","","0"
"1987-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","218","","","","0"
"1988-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","218","","","","0"
"1988-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","220","","","","0"
"1988-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","221","","","","0"
"1988-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","221","","","","0"
"1989-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","222","","","","0"
"1989-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","222","","","","0"
"1989-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","225","","","","0"
"1989-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","227","","","","0"
"1990-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","227","","","","0"
"1990-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","226","","","","0"
"1990-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","228","","","","0"
"1990-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","230","","","","0"
"1991-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","230","","","","0"
"1991-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","231","","","","0"
"1991-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","232","","","","0"
"1991-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","233","","","","0"
"1992-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","236","","","","0"
"1992-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","236","","","","0"
"1992-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","236","","","","0"
"1992-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","236","","","","0"
"1993-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","237","","","","0"
"1993-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","238","","","","0"
"1993-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","241","","","","0"
"1993-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","244","","","","0"
"1994-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","247","","","","0"
"1994-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","252","","","","0"
"1994-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","256","","","","0"
"1994-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","260","","","","0"
"1995-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","255","","","","0"
"1995-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","253","","","","0"
"1995-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","251","","","","0"
"1995-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","252","","","","0"
"1996-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","255","","","","0"
"1996-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","257","","","","0"
"1996-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","258","","","","0"
"1996-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","259","","","","0"
"1997-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","263","","","","0"
"1997-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","263","","","","0"
"1997-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","264","","","","0"
"1997-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","266","","","","0"
"1998-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","269","","","","0"
"1998-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","270","","","","0"
"1998-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","274","","","","0"
"1998-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","277","","","","0"
"1999-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","278","","","","0"
"1999-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","278","","","","0"
"1999-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","281","","","","0"
"1999-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","283","","","","0"
"2000-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","284","","","","0"
"2000-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","286","","","","0"
"2000-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","287","","","","0"
"2000-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","289","","","","0"
"2001-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","287","","","","0"
"2001-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","287","","","","0"
"2001-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","287","","","","0"
"2001-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","287","","","","0"
"2002-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","278","","","","0"
"2002-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","275","","","","0"
"2002-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","271","","","","0"
"2002-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","270","","","","0"
"2003-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","266","","","","0"
"2003-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","264","","","","0"
"2003-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","262","","","","0"
"2003-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","260","","","","0"
"2004-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","258","","","","0"
