"REF_DATE","GEO","DGUID","Prices","Seasonal adjustment","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","4145","","","","0"
"2013-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","3944","","","","0"
"2013-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","3996","","","","0"
"2013-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","3970","","","","0"
"2013-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","3995","","","","0"
"2014-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","3951","","","","0"
"2014-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","3950","","","","0"
"2014-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","3857","","","","0"
"2014-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","3918","","","","0"
"2015-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","3978","","","","0"
"2015-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","4092","","","","0"
"2015-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","4116","","","","0"
"2015-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","4130","","","","0"
"2016-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","4121","","","","0"
"2016-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","3960","","","","0"
"2016-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","4115","","","","0"
"2016-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","4049","","","","0"
"2017-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","4119","","","","0"
"2017-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","4098","","","","0"
"2017-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","4094","","","","0"
"2017-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","4161","","","","0"
"2018-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","4127","","","","0"
"2018-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","4195","","","","0"
"2018-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","4119","","","","0"
"2018-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","4162","","","","0"
"2019-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","3937","","","","0"
"2019-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","3936","","","","0"
"2019-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","4014","","","","0"
"2019-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","4034","","","","0"
"2020-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","3559","","","","0"
"2020-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","1309","","","","0"
"2020-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","2463","","","","0"
"2020-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","2409","","","","0"
"2021-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","1917","","","","0"
"2021-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","2242","","","","0"
"2021-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","3809","","","","0"
"2021-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","3662","","","","0"
"2022-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","3432","","","","0"
"2022-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","4445","","","","0"
"2022-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","4410","","","","0"
"2022-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","4880","","","","0"
"2023-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","4840","","","","0"
"2023-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","4752","","","","0"
"2023-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","4850","","","","0"
"2023-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","4831","","","","0"
"2024-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","4980","","","","0"
"2024-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","4825","","","","0"
"2024-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","4963","","","","0"
"2024-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","4906","","","","0"
"2025-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","4775","","","","0"
"2025-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","4984","","","","0"
"2025-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","4833","","","","0"
"2025-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","4994","","","","0"
"2026-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Games of chance","Dollars","81","millions","6","v62700767","1.2.1.86","4906","","","","0"
"1981-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","674","","","","0"
"1981-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","670","","","","0"
"1981-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","674","","","","0"
"1981-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","678","","","","0"
"1982-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","667","","","","0"
"1982-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","659","","","","0"
"1982-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","639","","","","0"
"1982-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","631","","","","0"
"1983-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","639","","","","0"
"1983-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","635","","","","0"
"1983-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","643","","","","0"
"1983-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","647","","","","0"
"1984-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","659","","","","0"
"1984-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","663","","","","0"
"1984-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","659","","","","0"
"1984-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","659","","","","0"
"1985-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","651","","","","0"
"1985-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","655","","","","0"
"1985-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","667","","","","0"
"1985-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","663","","","","0"
"1986-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","681","","","","0"
"1986-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","673","","","","0"
"1986-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","673","","","","0"
"1986-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","662","","","","0"
"1987-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","639","","","","0"
"1987-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","654","","","","0"
"1987-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","673","","","","0"
"1987-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","692","","","","0"
"1988-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","702","","","","0"
"1988-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","721","","","","0"
"1988-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","734","","","","0"
"1988-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","740","","","","0"
"1989-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","718","","","","0"
"1989-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","724","","","","0"
"1989-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","734","","","","0"
"1989-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","721","","","","0"
"1990-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","742","","","","0"
"1990-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","726","","","","0"
"1990-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","729","","","","0"
"1990-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","713","","","","0"
"1991-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","670","","","","0"
"1991-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","657","","","","0"
"1991-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","657","","","","0"
"1991-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","670","","","","0"
"1992-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","647","","","","0"
"1992-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","652","","","","0"
"1992-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","658","","","","0"
"1992-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","661","","","","0"
"1993-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","661","","","","0"
"1993-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","656","","","","0"
"1993-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","648","","","","0"
"1993-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","643","","","","0"
"1994-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","643","","","","0"
"1994-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","643","","","","0"
"1994-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","647","","","","0"
"1994-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","652","","","","0"
"1995-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","652","","","","0"
"1995-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","652","","","","0"
"1995-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","645","","","","0"
"1995-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","635","","","","0"
"1996-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","661","","","","0"
"1996-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","648","","","","0"
"1996-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","635","","","","0"
"1996-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","624","","","","0"
"1997-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","677","","","","0"
"1997-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","676","","","","0"
"1997-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","685","","","","0"
"1997-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","673","","","","0"
"1998-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","734","","","","0"
"1998-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","743","","","","0"
"1998-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","743","","","","0"
"1998-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","738","","","","0"
"1999-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","752","","","","0"
"1999-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","762","","","","0"
"1999-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","774","","","","0"
"1999-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","776","","","","0"
"2000-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","776","","","","0"
"2000-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","769","","","","0"
"2000-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","791","","","","0"
"2000-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","787","","","","0"
"2001-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","791","","","","0"
"2001-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","791","","","","0"
"2001-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","796","","","","0"
"2001-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","794","","","","0"
"2002-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","832","","","","0"
"2002-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","822","","","","0"
"2002-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","818","","","","0"
"2002-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","823","","","","0"
"2003-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","816","","","","0"
"2003-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","815","","","","0"
"2003-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","821","","","","0"
"2003-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","830","","","","0"
"2004-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","815","","","","0"
"2004-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","821","","","","0"
"2004-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","818","","","","0"
"2004-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","815","","","","0"
"2005-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","819","","","","0"
"2005-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","823","","","","0"
"2005-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","823","","","","0"
"2005-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","821","","","","0"
"2006-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","844","","","","0"
"2006-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","838","","","","0"
"2006-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","837","","","","0"
"2006-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","843","","","","0"
"2007-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","840","","","","0"
"2007-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","848","","","","0"
"2007-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","843","","","","0"
"2007-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","850","","","","0"
"2008-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","855","","","","0"
"2008-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","857","","","","0"
"2008-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","855","","","","0"
"2008-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","848","","","","0"
"2009-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","857","","","","0"
"2009-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","867","","","","0"
"2009-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","848","","","","0"
"2009-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","856","","","","0"
"2010-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","846","","","","0"
"2010-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","860","","","","0"
"2010-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","851","","","","0"
"2010-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","866","","","","0"
"2011-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Books","Dollars","81","millions","6","v62700768","1.2.1.87","885","","","","0"
